order_item_id,order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_amount,shipping_fee,payment_method,order_status,line_revenue,gross_profit
OI0004317,O003208,2025-11-22,C00464,P0022,Fashion,1,31.66,3.17,8.9,Credit Card,Cancelled,37.39,9.03
OI0004318,O003209,2025-06-26,C00464,P0029,Fashion,3,36.7,0.0,6.9,Online Banking,Cancelled,117.0,40.8
OI0004319,O003209,2025-06-26,C00464,P0031,Fashion,1,22.48,0.0,6.9,Online Banking,Cancelled,29.38,9.05
OI0004320,O003210,2026-03-14,C00464,P0059,Beauty & Health,1,51.45,2.57,0,Credit Card,Delivered,48.88,21.21
OI0004321,O003210,2026-03-14,C00464,P0026,Fashion,1,87.2,0.0,4.9,Credit Card,Delivered,92.1,27.55
OI0004322,O003211,2026-04-01,C00464,P0029,Fashion,1,36.7,0.0,0,Cash on Delivery,Delivered,36.7,13.6
OI0004323,O003212,2025-11-21,C00464,P0043,Home & Living,4,155.73,0.0,4.9,Credit Card,Delivered,627.82,210.96
OI0004324,O003213,2025-12-17,C00464,P0020,Fashion,1,208.1,20.81,8.9,Online Banking,Delivered,196.19,42.17
OI0004325,O003214,2025-07-05,C00464,P0024,Fashion,3,38.33,0.0,6.9,E-Wallet,Delivered,121.89,41.64
OI0004326,O003215,2026-02-12,C00464,P0025,Fashion,2,55.69,0.0,4.9,Online Banking,Delivered,116.28,27.92
OI0004327,O003216,2026-02-27,C00465,P0079,Sports,2,273.83,0.0,4.9,Credit Card,Delivered,552.56,202.78
OI0004328,O003216,2026-02-27,C00465,P0071,Sports,1,275.29,27.53,0,Credit Card,Delivered,247.76,92.27
OI0004329,O003217,2025-11-18,C00465,P0065,Sports,1,13.48,0.0,6.9,Online Banking,Delivered,20.38,5.27
OI0004330,O003218,2026-04-16,C00465,P0047,Home & Living,1,19.02,3.8,0,E-Wallet,Shipped,15.22,5.93
OI0004331,O003219,2026-03-29,C00465,P0088,Books & Stationery,1,3.15,0.0,8.9,Online Banking,Delivered,12.05,1.32
OI0004332,O003220,2026-04-17,C00465,P0105,Groceries,1,9.27,0.0,6.9,E-Wallet,Processing,16.17,4.71
OI0004333,O003221,2026-02-22,C00465,P0071,Sports,1,275.29,0.0,6.9,Online Banking,Delivered,282.19,119.8
OI0004334,O003222,2026-02-12,C00465,P0077,Sports,1,26.61,3.99,0,Credit Card,Delivered,22.62,3.86
OI0004335,O003223,2026-02-14,C00465,P0075,Sports,3,181.67,27.25,8.9,Online Banking,Delivered,526.66,181.7
OI0004336,O003224,2026-02-26,C00465,P0080,Sports,1,53.06,0.0,4.9,Cash on Delivery,Delivered,57.96,14.84
OI0004337,O003225,2026-03-01,C00465,P0073,Sports,1,518.63,0.0,4.9,Credit Card,Delivered,523.53,138.66
OI0004338,O003225,2026-03-01,C00465,P0070,Sports,1,199.54,0.0,8.9,Credit Card,Delivered,208.44,86.72
OI0004339,O003226,2026-01-02,C00466,P0025,Fashion,1,55.69,5.57,4.9,Online Banking,Delivered,55.02,8.39
OI0004340,O003227,2025-12-25,C00466,P0102,Groceries,1,53.21,0.0,6.9,Online Banking,Delivered,60.11,13.54
OI0004341,O003228,2025-12-10,C00466,P0103,Groceries,1,55.96,11.19,0,E-Wallet,Delivered,44.77,12.69
OI0004342,O003229,2026-02-18,C00466,P0031,Fashion,1,22.48,2.25,6.9,E-Wallet,Delivered,27.13,6.8
OI0004343,O003229,2026-02-18,C00466,P0015,Electronics,1,246.04,24.6,4.9,E-Wallet,Delivered,226.34,61.11
OI0004344,O003230,2026-02-06,C00466,P0063,Beauty & Health,2,13.31,0.0,6.9,Credit Card,Delivered,33.52,11.7
OI0004345,O003230,2026-02-06,C00466,P0102,Groceries,2,53.21,0.0,6.9,Credit Card,Delivered,113.32,27.08
OI0004346,O003231,2026-03-25,C00466,P0098,Groceries,1,11.26,0.0,4.9,Online Banking,Delivered,16.16,3.85
OI0004347,O003231,2026-03-25,C00466,P0086,Books & Stationery,1,67.28,0.0,8.9,Online Banking,Delivered,76.18,24.96
OI0004348,O003232,2026-03-17,C00466,P0014,Electronics,1,2524.19,252.42,4.9,Online Banking,Delivered,2276.67,477.23
OI0004349,O003233,2026-02-27,C00466,P0112,Groceries,1,17.48,0.0,4.9,E-Wallet,Cancelled,22.38,8.1
OI0004350,O003234,2026-04-11,C00466,P0078,Sports,1,580.2,29.01,8.9,Online Banking,Delivered,560.09,146.26
OI0004351,O003235,2026-03-30,C00466,P0109,Groceries,1,17.97,0.9,4.9,E-Wallet,Delivered,21.97,6.46
OI0004352,O003236,2026-03-02,C00466,P0109,Groceries,1,17.97,1.8,8.9,Credit Card,Delivered,25.07,5.56
OI0004353,O003237,2025-04-12,C00467,P0037,Home & Living,1,697.58,0.0,4.9,Online Banking,Delivered,702.48,206.1
OI0004354,O003238,2026-03-21,C00467,P0071,Sports,1,275.29,0.0,8.9,Credit Card,Delivered,284.19,119.8
OI0004355,O003238,2026-03-21,C00467,P0043,Home & Living,1,155.73,31.15,8.9,Credit Card,Delivered,133.48,21.59
OI0004356,O003238,2026-03-21,C00467,P0084,Books & Stationery,3,50.07,0.0,6.9,Credit Card,Delivered,157.11,44.46
OI0004357,O003239,2025-05-30,C00467,P0031,Fashion,1,22.48,1.12,0,Online Banking,Cancelled,21.36,7.93
OI0004358,O003239,2025-05-30,C00467,P0033,Home & Living,1,528.24,0.0,8.9,Online Banking,Cancelled,537.14,202.28
OI0004359,O003240,2025-12-31,C00467,P0042,Home & Living,1,777.79,0.0,4.9,Credit Card,Processing,782.69,245.84
OI0004360,O003241,2025-07-25,C00467,P0044,Home & Living,1,730.43,36.52,4.9,Credit Card,Delivered,698.81,254.26
OI0004361,O003242,2025-04-10,C00467,P0035,Home & Living,1,138.59,6.93,6.9,Cash on Delivery,Delivered,138.56,59.09
OI0004362,O003243,2026-03-21,C00467,P0048,Home & Living,1,248.69,0.0,4.9,Credit Card,Delivered,253.59,110.62
OI0004363,O003243,2026-03-21,C00467,P0039,Home & Living,1,488.55,0.0,6.9,Credit Card,Delivered,495.45,146.41
OI0004364,O003244,2025-06-14,C00467,P0080,Sports,1,53.06,0.0,4.9,E-Wallet,Delivered,57.96,14.84
OI0004365,O003245,2025-10-03,C00467,P0026,Fashion,2,87.2,0.0,0,E-Wallet,Delivered,174.4,55.1
OI0004366,O003246,2026-03-10,C00467,P0047,Home & Living,2,19.02,0.0,0,Credit Card,Delivered,38.04,19.46
OI0004367,O003246,2026-03-10,C00467,P0033,Home & Living,1,528.24,52.82,6.9,Credit Card,Delivered,482.32,149.46
OI0004368,O003247,2026-02-11,C00467,P0025,Fashion,3,55.69,8.35,6.9,Credit Card,Delivered,165.62,33.53
OI0004369,O003247,2026-02-11,C00467,P0048,Home & Living,1,248.69,0.0,4.9,Credit Card,Delivered,253.59,110.62
OI0004370,O003248,2025-05-03,C00467,P0037,Home & Living,2,697.58,69.76,4.9,Cash on Delivery,Delivered,1330.3,342.44
OI0004371,O003248,2025-05-03,C00467,P0082,Books & Stationery,1,58.3,5.83,6.9,Cash on Delivery,Delivered,59.37,11.06
OI0004372,O003249,2025-07-26,C00467,P0013,Electronics,1,143.29,21.49,0,Online Banking,Delivered,121.8,50.33
OI0004373,O003250,2026-04-27,C00467,P0081,Books & Stationery,1,11.68,0.58,4.9,E-Wallet,Returned,16.0,3.59
OI0004374,O003251,2026-03-26,C00467,P0041,Home & Living,1,77.11,0.0,0,Credit Card,Delivered,77.11,21.93
OI0004375,O003252,2026-03-17,C00467,P0051,Beauty & Health,2,10.6,0.0,0,Online Banking,Delivered,21.2,7.26
OI0004376,O003253,2026-01-08,C00467,P0042,Home & Living,1,777.79,38.89,6.9,E-Wallet,Delivered,745.8,206.95
OI0004377,O003253,2026-01-08,C00467,P0049,Beauty & Health,3,61.34,18.4,6.9,E-Wallet,Delivered,172.52,41.36
OI0004378,O003254,2025-06-08,C00467,P0035,Home & Living,1,138.59,0.0,0,Online Banking,Delivered,138.59,66.02
OI0004379,O003254,2025-06-08,C00467,P0023,Fashion,4,38.65,0.0,8.9,Online Banking,Delivered,163.5,70.08
OI0004380,O003255,2026-02-12,C00467,P0112,Groceries,1,17.48,0.0,8.9,Cash on Delivery,Delivered,26.38,8.1
OI0004381,O003256,2026-04-16,C00467,P0076,Sports,1,467.47,46.75,6.9,E-Wallet,Delivered,427.62,85.36
OI0004382,O003257,2026-02-22,C00468,P0097,Groceries,2,101.35,0.0,8.9,Online Banking,Shipped,211.6,80.22
OI0004383,O003258,2026-03-09,C00468,P0100,Groceries,1,64.08,0.0,4.9,Online Banking,Processing,68.98,26.41
OI0004384,O003259,2026-04-14,C00470,P0103,Groceries,1,55.96,2.8,4.9,Online Banking,Delivered,58.06,21.08
OI0004385,O003260,2026-04-20,C00472,P0045,Home & Living,1,18.62,0.93,6.9,Cash on Delivery,Returned,24.59,8.65
OI0004386,O003261,2026-04-09,C00472,P0037,Home & Living,1,697.58,104.64,6.9,Credit Card,Delivered,599.84,101.46
OI0004387,O003262,2026-04-09,C00472,P0033,Home & Living,1,528.24,0.0,0,Online Banking,Shipped,528.24,202.28
OI0004388,O003263,2026-04-23,C00472,P0034,Home & Living,1,641.23,0.0,0,Online Banking,Delivered,641.23,245.55
OI0004389,O003264,2026-04-13,C00472,P0097,Groceries,1,101.35,5.07,0,Online Banking,Delivered,96.28,35.04
OI0004390,O003264,2026-04-13,C00472,P0045,Home & Living,1,18.62,1.86,0,Online Banking,Delivered,16.76,7.72
OI0004391,O003264,2026-04-13,C00472,P0041,Home & Living,1,77.11,0.0,0,Online Banking,Delivered,77.11,21.93
OI0004392,O003265,2026-04-05,C00472,P0042,Home & Living,1,777.79,0.0,6.9,Online Banking,Delivered,784.69,245.84
OI0004393,O003266,2026-04-21,C00472,P0036,Home & Living,3,332.12,49.82,8.9,Online Banking,Shipped,955.44,336.85
OI0004394,O003267,2026-04-23,C00472,P0041,Home & Living,1,77.11,7.71,0,Credit Card,Delivered,69.4,14.22
OI0004395,O003268,2026-03-29,C00473,P0005,Electronics,3,1356.34,0.0,0,Online Banking,Delivered,4069.02,1345.38
OI0004396,O003268,2026-03-29,C00473,P0013,Electronics,2,143.29,0.0,6.9,Online Banking,Delivered,293.48,143.64
OI0004397,O003269,2025-08-22,C00473,P0001,Electronics,1,1091.61,0.0,8.9,E-Wallet,Delivered,1100.51,560.27
OI0004398,O003270,2026-03-14,C00473,P0008,Electronics,1,2385.46,119.27,4.9,Online Banking,Delivered,2271.09,904.38
OI0004399,O003271,2025-12-27,C00473,P0017,Fashion,2,122.89,0.0,0,Credit Card,Delivered,245.78,116.44
OI0004400,O003272,2026-04-05,C00473,P0012,Electronics,1,1803.18,180.32,6.9,E-Wallet,Returned,1629.76,456.2
OI0004401,O003273,2026-02-07,C00473,P0015,Electronics,1,246.04,0.0,8.9,Online Banking,Delivered,254.94,85.71
OI0004402,O003274,2026-03-25,C00473,P0060,Beauty & Health,2,13.88,4.16,0,Credit Card,Delivered,23.6,10.26
OI0004403,O003274,2026-03-25,C00473,P0011,Electronics,1,2463.73,0.0,6.9,Credit Card,Delivered,2470.63,1029.34
OI0004404,O003274,2026-03-25,C00473,P0070,Sports,1,199.54,0.0,6.9,Credit Card,Delivered,206.44,86.72
OI0004405,O003275,2026-04-18,C00473,P0016,Electronics,3,398.44,59.77,0,Online Banking,Delivered,1135.55,494.18
OI0004406,O003276,2025-08-03,C00473,P0006,Electronics,1,563.56,56.36,4.9,Online Banking,Delivered,512.1,194.36
OI0004407,O003276,2025-08-03,C00473,P0010,Electronics,1,1710.21,171.02,0,Online Banking,Delivered,1539.19,381.33
OI0004408,O003277,2025-11-25,C00473,P0012,Electronics,1,1803.18,0.0,4.9,E-Wallet,Delivered,1808.08,636.52
OI0004409,O003278,2026-04-22,C00473,P0014,Electronics,1,2524.19,0.0,0,Credit Card,Delivered,2524.19,729.65
OI0004410,O003279,2026-03-02,C00473,P0012,Electronics,1,1803.18,270.48,4.9,E-Wallet,Delivered,1537.6,366.04
OI0004411,O003280,2026-03-24,C00473,P0010,Electronics,1,1710.21,0.0,8.9,E-Wallet,Delivered,1719.11,552.35
OI0004412,O003280,2026-03-24,C00473,P0079,Sports,1,273.83,0.0,8.9,E-Wallet,Delivered,282.73,101.39
OI0004413,O003280,2026-03-24,C00473,P0019,Fashion,1,150.24,0.0,8.9,E-Wallet,Delivered,159.14,43.93
OI0004414,O003281,2025-12-18,C00473,P0013,Electronics,1,143.29,0.0,0,Credit Card,Delivered,143.29,71.82
OI0004415,O003282,2026-03-06,C00473,P0002,Electronics,1,176.05,17.61,4.9,E-Wallet,Delivered,163.34,38.93
OI0004416,O003283,2026-04-18,C00473,P0001,Electronics,2,1091.61,0.0,6.9,E-Wallet,Processing,2190.12,1120.54
OI0004417,O003284,2025-11-14,C00473,P0010,Electronics,1,1710.21,0.0,0,Credit Card,Delivered,1710.21,552.35
OI0004418,O003285,2026-02-15,C00473,P0010,Electronics,3,1710.21,0.0,8.9,E-Wallet,Delivered,5139.53,1657.05
OI0004419,O003285,2026-02-15,C00473,P0004,Electronics,1,187.03,37.41,6.9,E-Wallet,Delivered,156.52,29.44
OI0004420,O003286,2025-09-17,C00473,P0002,Electronics,3,176.05,0.0,6.9,Cash on Delivery,Delivered,535.05,169.62
OI0004421,O003287,2026-04-13,C00473,P0006,Electronics,2,563.56,0.0,6.9,Online Banking,Delivered,1134.02,501.44
OI0004422,O003288,2025-11-05,C00473,P0017,Fashion,1,122.89,0.0,8.9,Online Banking,Shipped,131.79,58.22
OI0004423,O003289,2025-08-26,C00473,P0010,Electronics,1,1710.21,0.0,8.9,Online Banking,Shipped,1719.11,552.35
OI0004424,O003289,2025-08-26,C00473,P0073,Sports,1,518.63,0.0,4.9,Online Banking,Shipped,523.53,138.66
OI0004425,O003290,2025-11-04,C00473,P0013,Electronics,2,143.29,14.33,0,Credit Card,Delivered,272.25,129.31
OI0004426,O003291,2026-02-22,C00473,P0015,Electronics,1,246.04,0.0,8.9,Credit Card,Delivered,254.94,85.71
OI0004427,O003292,2026-02-08,C00476,P0014,Electronics,1,2524.19,252.42,0,E-Wallet,Delivered,2271.77,477.23
OI0004428,O003293,2026-04-05,C00476,P0047,Home & Living,1,19.02,0.95,0,E-Wallet,Delivered,18.07,8.78
OI0004429,O003294,2026-02-15,C00476,P0092,Books & Stationery,1,68.72,0.0,0,E-Wallet,Delivered,68.72,18.56
OI0004430,O003294,2026-02-15,C00476,P0039,Home & Living,1,488.55,73.28,0,E-Wallet,Delivered,415.27,73.13
OI0004431,O003295,2026-04-08,C00476,P0044,Home & Living,1,730.43,36.52,6.9,Credit Card,Delivered,700.81,254.26
OI0004432,O003295,2026-04-08,C00476,P0044,Home & Living,1,730.43,36.52,4.9,Credit Card,Delivered,698.81,254.26
OI0004433,O003295,2026-04-08,C00476,P0036,Home & Living,1,332.12,0.0,6.9,Credit Card,Delivered,339.02,128.89
OI0004434,O003296,2025-10-24,C00476,P0071,Sports,1,275.29,0.0,4.9,Cash on Delivery,Delivered,280.19,119.8
OI0004435,O003296,2025-10-24,C00476,P0005,Electronics,1,1356.34,0.0,8.9,Cash on Delivery,Delivered,1365.24,448.46
OI0004436,O003297,2026-01-24,C00477,P0009,Electronics,1,72.85,0.0,8.9,Cash on Delivery,Delivered,81.75,21.21
OI0004437,O003298,2025-12-18,C00477,P0022,Fashion,4,31.66,6.33,6.9,Credit Card,Delivered,127.21,42.47
OI0004438,O003299,2026-03-28,C00477,P0028,Fashion,1,20.13,3.02,8.9,Online Banking,Delivered,26.01,5.37
OI0004439,O003300,2025-11-18,C00477,P0025,Fashion,1,55.69,0.0,4.9,Online Banking,Delivered,60.59,13.96
OI0004440,O003301,2026-03-17,C00477,P0018,Fashion,2,78.83,7.88,0,Cash on Delivery,Delivered,149.78,62.62
OI0004441,O003301,2026-03-17,C00477,P0029,Fashion,1,36.7,1.84,6.9,Cash on Delivery,Delivered,41.76,11.76
OI0004442,O003302,2026-03-09,C00477,P0031,Fashion,1,22.48,1.12,8.9,Credit Card,Cancelled,30.26,7.93
OI0004443,O003303,2025-12-04,C00477,P0024,Fashion,1,38.33,0.0,4.9,Online Banking,Delivered,43.23,13.88
OI0004444,O003303,2025-12-04,C00477,P0022,Fashion,1,31.66,0.0,0,Online Banking,Delivered,31.66,12.2
OI0004445,O003304,2025-12-14,C00477,P0022,Fashion,1,31.66,0.0,6.9,Cash on Delivery,Delivered,38.56,12.2
OI0004446,O003305,2026-03-14,C00477,P0029,Fashion,1,36.7,0.0,8.9,Cash on Delivery,Delivered,45.6,13.6
OI0004447,O003306,2026-04-14,C00477,P0098,Groceries,1,11.26,0.0,4.9,Online Banking,Delivered,16.16,3.85
OI0004448,O003307,2026-03-17,C00477,P0024,Fashion,1,38.33,5.75,4.9,Credit Card,Cancelled,37.48,8.13
OI0004449,O003308,2026-01-23,C00480,P0054,Beauty & Health,1,15.61,0.0,6.9,Credit Card,Delivered,22.51,5.86
OI0004450,O003309,2025-08-10,C00481,P0026,Fashion,1,87.2,0.0,8.9,Credit Card,Delivered,96.1,27.55
OI0004451,O003310,2025-05-19,C00481,P0030,Fashion,1,149.12,7.46,6.9,Credit Card,Delivered,148.56,48.46
OI0004452,O003311,2026-04-20,C00481,P0031,Fashion,2,22.48,0.0,8.9,E-Wallet,Delivered,53.86,18.1
OI0004453,O003312,2025-05-18,C00481,P0031,Fashion,2,22.48,8.99,6.9,Online Banking,Delivered,42.87,9.11
OI0004454,O003313,2025-09-16,C00481,P0028,Fashion,2,20.13,0.0,0,E-Wallet,Returned,40.26,16.78
OI0004455,O003313,2025-09-16,C00481,P0029,Fashion,2,36.7,0.0,4.9,E-Wallet,Returned,78.3,27.2
OI0004456,O003314,2026-01-05,C00481,P0027,Fashion,1,129.23,0.0,4.9,Credit Card,Delivered,134.13,39.56
OI0004457,O003315,2025-08-01,C00481,P0021,Fashion,2,20.23,0.0,4.9,Online Banking,Delivered,45.36,11.06
OI0004458,O003315,2025-08-01,C00481,P0025,Fashion,1,55.69,0.0,8.9,Online Banking,Delivered,64.59,13.96
OI0004459,O003316,2025-11-17,C00481,P0025,Fashion,2,55.69,16.71,4.9,E-Wallet,Delivered,99.57,11.21
OI0004460,O003317,2025-05-09,C00481,P0007,Electronics,2,1291.87,258.37,8.9,Credit Card,Delivered,2334.27,847.81
OI0004461,O003318,2025-11-18,C00481,P0094,Books & Stationery,1,6.76,0.0,0,E-Wallet,Delivered,6.76,1.83
OI0004462,O003318,2025-11-18,C00481,P0017,Fashion,1,122.89,0.0,6.9,E-Wallet,Delivered,129.79,58.22
OI0004463,O003319,2026-04-27,C00481,P0023,Fashion,1,38.65,1.93,0,Online Banking,Shipped,36.72,15.59
OI0004464,O003320,2026-04-30,C00481,P0019,Fashion,1,150.24,7.51,4.9,Credit Card,Delivered,147.63,36.42
OI0004465,O003321,2025-09-26,C00481,P0022,Fashion,1,31.66,1.58,6.9,E-Wallet,Delivered,36.98,10.62
OI0004466,O003322,2025-10-16,C00481,P0056,Beauty & Health,3,126.52,18.98,4.9,Online Banking,Delivered,365.48,90.67
OI0004467,O003323,2026-03-22,C00481,P0028,Fashion,1,20.13,0.0,8.9,E-Wallet,Delivered,29.03,8.39
OI0004468,O003324,2026-04-03,C00482,P0023,Fashion,1,38.65,1.93,8.9,Online Banking,Delivered,45.62,15.59
OI0004469,O003324,2026-04-03,C00482,P0105,Groceries,2,9.27,0.0,4.9,Online Banking,Delivered,23.44,9.42
OI0004470,O003325,2026-03-15,C00482,P0064,Beauty & Health,1,106.44,15.97,0,Online Banking,Delivered,90.47,37.63
OI0004471,O003326,2026-01-12,C00482,P0103,Groceries,2,55.96,0.0,8.9,E-Wallet,Delivered,120.82,47.76
OI0004472,O003327,2026-04-18,C00482,P0067,Sports,1,219.84,0.0,4.9,Online Banking,Delivered,224.74,74.24
OI0004473,O003328,2025-12-16,C00482,P0110,Groceries,1,48.88,2.44,6.9,E-Wallet,Shipped,53.34,20.45
OI0004474,O003328,2025-12-16,C00482,P0021,Fashion,1,20.23,0.0,6.9,E-Wallet,Shipped,27.13,5.53
OI0004475,O003329,2026-03-20,C00482,P0101,Groceries,1,132.8,0.0,4.9,Online Banking,Delivered,137.7,64.92
OI0004476,O003330,2025-09-16,C00482,P0108,Groceries,2,18.39,3.68,4.9,Credit Card,Delivered,38.0,7.02
OI0004477,O003331,2026-04-04,C00482,P0110,Groceries,1,48.88,0.0,0,Credit Card,Processing,48.88,22.89
OI0004478,O003332,2026-01-28,C00482,P0102,Groceries,1,53.21,0.0,6.9,Online Banking,Delivered,60.11,13.54
OI0004479,O003332,2026-01-28,C00482,P0060,Beauty & Health,1,13.88,1.39,4.9,Online Banking,Delivered,17.39,5.82
OI0004480,O003332,2026-01-28,C00482,P0097,Groceries,2,101.35,0.0,6.9,Online Banking,Delivered,209.6,80.22
OI0004481,O003333,2025-12-16,C00482,P0112,Groceries,1,17.48,1.75,6.9,Credit Card,Shipped,22.63,6.35
OI0004482,O003334,2026-04-12,C00482,P0016,Electronics,1,398.44,0.0,0,Online Banking,Delivered,398.44,184.65
OI0004483,O003335,2025-11-26,C00482,P0102,Groceries,1,53.21,0.0,4.9,Online Banking,Delivered,58.11,13.54
OI0004484,O003336,2026-01-01,C00482,P0097,Groceries,1,101.35,0.0,6.9,Credit Card,Delivered,108.25,40.11
OI0004485,O003337,2026-04-03,C00482,P0024,Fashion,1,38.33,0.0,0,Credit Card,Delivered,38.33,13.88
OI0004486,O003338,2025-08-20,C00482,P0108,Groceries,1,18.39,0.92,6.9,Cash on Delivery,Delivered,24.37,4.43
OI0004487,O003338,2025-08-20,C00482,P0087,Books & Stationery,1,3.01,0.15,4.9,Cash on Delivery,Delivered,7.76,1.35
OI0004488,O003339,2026-04-17,C00482,P0101,Groceries,1,132.8,19.92,4.9,Online Banking,Delivered,117.78,45.0
OI0004489,O003340,2025-11-25,C00482,P0108,Groceries,1,18.39,0.92,8.9,Credit Card,Delivered,26.37,4.43
OI0004490,O003341,2025-09-07,C00482,P0102,Groceries,1,53.21,0.0,4.9,Online Banking,Delivered,58.11,13.54
OI0004491,O003341,2025-09-07,C00482,P0106,Groceries,1,43.47,2.17,6.9,Online Banking,Delivered,48.2,10.97
OI0004492,O003342,2026-04-03,C00482,P0111,Groceries,1,59.31,5.93,0,Credit Card,Cancelled,53.38,20.09
OI0004493,O003342,2026-04-03,C00482,P0110,Groceries,2,48.88,0.0,4.9,Credit Card,Cancelled,102.66,45.78
OI0004494,O003343,2026-02-02,C00482,P0035,Home & Living,1,138.59,6.93,8.9,E-Wallet,Delivered,140.56,59.09
OI0004495,O003344,2026-02-12,C00482,P0031,Fashion,2,22.48,4.5,6.9,Cash on Delivery,Shipped,47.36,13.6
OI0004496,O003344,2026-02-12,C00482,P0061,Beauty & Health,1,163.52,0.0,8.9,Cash on Delivery,Shipped,172.42,50.37
OI0004497,O003345,2025-09-28,C00482,P0103,Groceries,1,55.96,2.8,0,Online Banking,Delivered,53.16,21.08
OI0004498,O003345,2025-09-28,C00482,P0095,Books & Stationery,1,11.33,0.57,8.9,Online Banking,Delivered,19.66,2.91
OI0004499,O003346,2026-03-26,C00482,P0101,Groceries,1,132.8,0.0,0,E-Wallet,Delivered,132.8,64.92
OI0004500,O003346,2026-03-26,C00482,P0107,Groceries,1,31.16,0.0,8.9,E-Wallet,Delivered,40.06,8.22
OI0004501,O003346,2026-03-26,C00482,P0042,Home & Living,2,777.79,0.0,6.9,E-Wallet,Delivered,1562.48,491.68
OI0004502,O003347,2026-02-12,C00482,P0108,Groceries,1,18.39,1.84,0,Online Banking,Delivered,16.55,3.51
OI0004503,O003347,2026-02-12,C00482,P0005,Electronics,1,1356.34,67.82,0,Online Banking,Delivered,1288.52,380.64
OI0004504,O003348,2026-02-03,C00482,P0107,Groceries,1,31.16,1.56,4.9,Credit Card,Delivered,34.5,6.66
OI0004505,O003349,2026-04-04,C00482,P0106,Groceries,1,43.47,0.0,6.9,Online Banking,Delivered,50.37,13.14
OI0004506,O003350,2025-09-11,C00482,P0108,Groceries,1,18.39,0.0,4.9,E-Wallet,Delivered,23.29,5.35
OI0004507,O003350,2025-09-11,C00482,P0105,Groceries,1,9.27,0.46,4.9,E-Wallet,Delivered,13.71,4.25
OI0004508,O003351,2025-10-16,C00482,P0110,Groceries,1,48.88,0.0,6.9,Online Banking,Delivered,55.78,22.89
OI0004509,O003352,2026-01-04,C00482,P0098,Groceries,1,11.26,0.0,6.9,Credit Card,Delivered,18.16,3.85
OI0004510,O003353,2025-09-21,C00482,P0063,Beauty & Health,2,13.31,0.0,6.9,Credit Card,Delivered,33.52,11.7
OI0004511,O003354,2025-12-06,C00482,P0024,Fashion,1,38.33,5.75,0,E-Wallet,Delivered,32.58,8.13
OI0004512,O003355,2026-04-21,C00482,P0063,Beauty & Health,2,13.31,0.0,4.9,E-Wallet,Delivered,31.52,11.7
OI0004513,O003356,2026-01-18,C00482,P0016,Electronics,1,398.44,0.0,0,Credit Card,Delivered,398.44,184.65
OI0004514,O003357,2026-03-29,C00482,P0031,Fashion,2,22.48,2.25,8.9,Cash on Delivery,Delivered,51.61,15.85
OI0004515,O003357,2026-03-29,C00482,P0059,Beauty & Health,1,51.45,2.57,0,Cash on Delivery,Delivered,48.88,21.21
OI0004516,O003358,2026-01-15,C00482,P0006,Electronics,2,563.56,169.07,6.9,Credit Card,Cancelled,964.95,332.37
OI0004517,O003358,2026-01-15,C00482,P0044,Home & Living,2,730.43,0.0,0,Credit Card,Cancelled,1460.86,581.56
OI0004518,O003359,2026-04-06,C00482,P0107,Groceries,1,31.16,1.56,0,Credit Card,Delivered,29.6,6.66
OI0004519,O003360,2026-04-03,C00485,P0103,Groceries,1,55.96,0.0,8.9,Credit Card,Delivered,64.86,23.88
OI0004520,O003361,2026-01-31,C00485,P0101,Groceries,2,132.8,0.0,4.9,Cash on Delivery,Delivered,270.5,129.84
OI0004521,O003361,2026-01-31,C00485,P0026,Fashion,2,87.2,17.44,6.9,Cash on Delivery,Delivered,163.86,37.66
OI0004522,O003362,2026-04-25,C00485,P0101,Groceries,1,132.8,0.0,0,Credit Card,Delivered,132.8,64.92
OI0004523,O003363,2025-05-01,C00485,P0018,Fashion,1,78.83,3.94,4.9,Credit Card,Delivered,79.79,31.31
OI0004524,O003364,2025-09-01,C00485,P0103,Groceries,1,55.96,2.8,4.9,Online Banking,Delivered,58.06,21.08
OI0004525,O003364,2025-09-01,C00485,P0066,Sports,3,13.9,2.09,8.9,Online Banking,Delivered,48.51,13.87
OI0004526,O003365,2026-04-11,C00485,P0109,Groceries,1,17.97,1.8,4.9,E-Wallet,Delivered,21.07,5.56
OI0004527,O003365,2026-04-11,C00485,P0099,Groceries,1,15.33,0.0,0,E-Wallet,Delivered,15.33,7.68
OI0004528,O003366,2026-03-10,C00485,P0008,Electronics,3,2385.46,0.0,8.9,E-Wallet,Delivered,7165.28,3070.95
OI0004529,O003366,2026-03-10,C00485,P0049,Beauty & Health,2,61.34,0.0,6.9,E-Wallet,Delivered,129.58,39.84
OI0004530,O003367,2025-09-15,C00485,P0103,Groceries,1,55.96,8.39,8.9,Online Banking,Delivered,56.47,15.49
OI0004531,O003368,2025-12-29,C00485,P0106,Groceries,2,43.47,4.35,4.9,Online Banking,Delivered,87.49,21.93
OI0004532,O003369,2026-04-02,C00486,P0033,Home & Living,1,528.24,26.41,0,Online Banking,Delivered,501.83,175.87
OI0004533,O003370,2026-01-20,C00486,P0059,Beauty & Health,1,51.45,7.72,0,Credit Card,Delivered,43.73,16.06
OI0004534,O003371,2026-02-28,C00486,P0043,Home & Living,2,155.73,46.72,6.9,Online Banking,Delivered,271.64,58.76
